#timestamp tx ty tz qx qy qz qw
1782.7950740900 98.743614 -38.372289 -1.844567 -0.003777 -0.003330 0.169699 0.985483
1782.8450583600 99.078533 -38.269333 -1.855380 -0.003605 -0.002462 0.169269 0.985560
1782.8950321000 99.411756 -38.163376 -1.858442 -0.003015 -0.001448 0.168886 0.985630
1782.9449949300 99.744109 -38.058880 -1.853396 -0.002720 -0.001370 0.168585 0.985682
1782.9949705300 100.079419 -37.955239 -1.854247 -0.002665 0.000270 0.168276 0.985736
1783.0449431000 100.410288 -37.850164 -1.846802 -0.002329 0.000562 0.167908 0.985800
1783.0949349100 100.745389 -37.745027 -1.854310 -0.002617 0.001395 0.167464 0.985874
1783.1449287100 101.077679 -37.639460 -1.856319 -0.002388 0.001100 0.166997 0.985954
1783.1949222700 101.406582 -37.534462 -1.860749 -0.002688 0.000503 0.166603 0.986020
1783.2449141300 101.735676 -37.428803 -1.864393 -0.003456 0.000322 0.166239 0.986079
1783.2949093600 102.062422 -37.319731 -1.861232 -0.004791 -0.000772 0.165983 0.986117
1783.3449037200 102.394534 -37.213355 -1.869560 -0.006662 -0.000982 0.165609 0.986168
1783.3948989700 102.722236 -37.102985 -1.869420 -0.006801 -0.001455 0.165186 0.986238
1783.4448935400 103.060261 -36.998300 -1.871182 -0.008162 -0.000964 0.164884 0.986279
1783.4948874200 103.395637 -36.890894 -1.878712 -0.007551 0.000368 0.164408 0.986363
1783.5448807900 103.730169 -36.790863 -1.878158 -0.007490 0.000063 0.163959 0.986439
1783.5948811700 104.066933 -36.686906 -1.888590 -0.007268 0.002093 0.163354 0.986539
1783.6448789000 104.394988 -36.584081 -1.882176 -0.007544 0.001042 0.162820 0.986626
1783.6948709100 104.727668 -36.480760 -1.882957 -0.009180 0.000677 0.162248 0.986707
1783.7448521500 105.056625 -36.373248 -1.888961 -0.009974 0.000978 0.161587 0.986808
1783.7948323100 105.382430 -36.270257 -1.882296 -0.011252 -0.001884 0.160951 0.986896
1783.8448157600 105.712517 -36.164737 -1.888987 -0.012627 -0.002007 0.160289 0.986987
1783.8947997500 106.041099 -36.063500 -1.887479 -0.012216 -0.003301 0.159519 0.987114
1783.9447864900 106.377547 -35.964691 -1.887487 -0.012321 -0.003909 0.158752 0.987234
1783.9947809800 106.708886 -35.862630 -1.893978 -0.012825 -0.003430 0.158039 0.987344
1784.0447832400 107.033032 -35.759819 -1.890598 -0.013939 -0.004977 0.157453 0.987416
1784.0947863500 107.369507 -35.661995 -1.894020 -0.015349 -0.005201 0.156819 0.987494
1784.1448027100 107.698249 -35.561292 -1.894613 -0.014935 -0.005691 0.156117 0.987609
1784.1948182100 108.029064 -35.463961 -1.890683 -0.015360 -0.006043 0.155540 0.987692
1784.2448288100 108.363913 -35.365019 -1.891981 -0.016048 -0.005423 0.155001 0.987769
1784.2948402700 108.688622 -35.266062 -1.883948 -0.016347 -0.006086 0.154486 0.987841
1784.3448499400 109.022704 -35.169087 -1.892652 -0.017252 -0.005588 0.153901 0.987920
1784.3948689700 109.347804 -35.070610 -1.886558 -0.017261 -0.005896 0.153395 0.987997
1784.4448777400 109.677124 -34.974810 -1.881942 -0.017625 -0.006188 0.153092 0.988035
1784.4948799100 110.004695 -34.881213 -1.891271 -0.017523 -0.005948 0.152817 0.988081
1784.5448771500 110.328261 -34.786924 -1.880449 -0.017004 -0.007076 0.152664 0.988107
1784.5948695400 110.655056 -34.698262 -1.887103 -0.017237 -0.006303 0.152392 0.988150
1784.6448573600 110.979609 -34.604074 -1.883191 -0.016700 -0.006759 0.152138 0.988195
1784.6948321900 111.301719 -34.515080 -1.883016 -0.016459 -0.006846 0.152066 0.988210
1784.7448097700 111.624179 -34.427656 -1.884380 -0.015346 -0.006924 0.151911 0.988251
1784.7947867000 111.945515 -34.334856 -1.871188 -0.015541 -0.007543 0.151760 0.988266
1784.8447559700 112.273506 -34.238396 -1.875181 -0.016461 -0.006535 0.151751 0.988260
1784.8947272000 112.586646 -34.145637 -1.870687 -0.016447 -0.007084 0.151645 0.988273
1784.9447048500 112.909084 -34.052308 -1.868928 -0.017361 -0.006561 0.151766 0.988242
1784.9946706500 113.221448 -33.958155 -1.869606 -0.017507 -0.006906 0.151922 0.988213
1785.0446556900 113.539587 -33.866710 -1.865363 -0.018445 -0.007154 0.152047 0.988175
1785.0946360400 113.852711 -33.773286 -1.861654 -0.018725 -0.006699 0.152179 0.988153
1785.1446209100 114.164779 -33.681038 -1.864086 -0.018934 -0.006940 0.152245 0.988137
1785.1946119100 114.477956 -33.587433 -1.858614 -0.019890 -0.007504 0.152405 0.988089
1785.2445993200 114.788208 -33.495525 -1.862434 -0.020087 -0.007341 0.152632 0.988052
1785.2945897900 115.101461 -33.403395 -1.855627 -0.020388 -0.007341 0.152890 0.988006
1785.3445968800 115.416597 -33.312327 -1.856701 -0.020736 -0.006491 0.153313 0.987939
1785.3946035300 115.726358 -33.220781 -1.856274 -0.020516 -0.006162 0.153836 0.987864
1785.4446152700 116.031031 -33.128100 -1.852317 -0.020747 -0.005640 0.154395 0.987775
1785.4946148700 116.338302 -33.037755 -1.853887 -0.020642 -0.004722 0.154969 0.987692
1785.5446188100 116.638787 -32.948069 -1.851574 -0.020663 -0.004364 0.155535 0.987605
1785.5946254800 116.942251 -32.856116 -1.850422 -0.021158 -0.003811 0.156220 0.987488
1785.6446307400 117.237116 -32.765566 -1.851129 -0.021160 -0.004034 0.156869 0.987384
1785.6946341500 117.532196 -32.675633 -1.848255 -0.021084 -0.004152 0.157497 0.987286
1785.7446448000 117.827023 -32.582772 -1.843395 -0.021344 -0.004441 0.158133 0.987177
1785.7946493700 118.117743 -32.491169 -1.851517 -0.021747 -0.004362 0.158848 0.987054
1785.8446559300 118.403699 -32.403413 -1.850376 -0.021637 -0.004852 0.159506 0.986948
1785.8946560400 118.691216 -32.317426 -1.852110 -0.021394 -0.005165 0.160161 0.986846
1785.9446597500 118.977484 -32.225820 -1.840741 -0.021137 -0.006048 0.160824 0.986738
1785.9946672500 119.260465 -32.138823 -1.848952 -0.020994 -0.006296 0.161469 0.986634
1786.0446780800 119.541343 -32.053549 -1.846197 -0.020116 -0.007327 0.162075 0.986546
1786.0946873000 119.820309 -31.969574 -1.844010 -0.018999 -0.007940 0.162673 0.986465
1786.1446968800 120.102837 -31.884406 -1.844920 -0.019842 -0.007266 0.163229 0.986362
1786.1947110800 120.372766 -31.793608 -1.836272 -0.019478 -0.007858 0.163814 0.986268
1786.2447299900 120.653179 -31.706557 -1.836832 -0.019843 -0.006660 0.164297 0.986189
1786.2947516300 120.920009 -31.618413 -1.829628 -0.019720 -0.006564 0.164769 0.986113
1786.3447661300 121.194380 -31.530319 -1.832791 -0.020282 -0.006066 0.165187 0.986035
1786.3947732600 121.454022 -31.449728 -1.836667 -0.019768 -0.006262 0.165493 0.985993
1786.4447679800 121.717117 -31.368367 -1.833071 -0.019518 -0.006432 0.165739 0.985955
1786.4947565500 122.162652 -31.239430 -2.011793 -0.017799 -0.021683 0.165755 0.985768
1786.5447321000 122.626502 -31.098302 -2.097923 -0.015495 -0.039699 0.165341 0.985315
1786.5947095400 122.909817 -31.009122 -2.077320 -0.014671 -0.041317 0.165347 0.985260
1786.6446704000 123.137305 -30.940030 -2.039702 -0.014473 -0.040362 0.165384 0.985297
1786.6946267200 123.167241 -30.927328 -1.971126 -0.016224 -0.024229 0.165977 0.985698
1786.7445840800 123.233223 -30.896253 -1.824445 -0.016996 -0.006528 0.166124 0.985937
1786.7945345300 123.469725 -30.822431 -1.826565 -0.016352 -0.006595 0.166157 0.985942
1786.8444999600 123.710434 -30.749363 -1.824061 -0.015746 -0.006657 0.166116 0.985958
1786.8944699400 123.949392 -30.678685 -1.828016 -0.014901 -0.006927 0.166003 0.985988
1786.9444469300 124.181489 -30.607538 -1.821836 -0.013874 -0.008053 0.166022 0.985992
1786.9944338500 124.412767 -30.536294 -1.817525 -0.013381 -0.007355 0.166055 0.985998
1787.0444218400 124.640109 -30.463954 -1.809280 -0.013118 -0.008302 0.166216 0.985967
1787.0944102700 124.870395 -30.390339 -1.808679 -0.013070 -0.007864 0.166319 0.985954
1787.1444114000 125.091986 -30.321755 -1.810058 -0.012913 -0.007223 0.166373 0.985952
1787.1944094800 125.311245 -30.253627 -1.799048 -0.012802 -0.007811 0.166457 0.985935
1787.2444201500 125.530888 -30.182873 -1.802446 -0.012998 -0.007025 0.166421 0.985944
1787.2944271700 125.743057 -30.113634 -1.795812 -0.013130 -0.007904 0.166539 0.985916
1787.3444366500 125.957505 -30.044780 -1.799667 -0.013269 -0.006950 0.166676 0.985898
1787.3944441700 126.167541 -29.975947 -1.800068 -0.013126 -0.006449 0.166952 0.985857
1787.4444475300 126.376071 -29.909843 -1.794279 -0.012984 -0.006283 0.167287 0.985803
1787.4944449800 126.583755 -29.846082 -1.797948 -0.012980 -0.004990 0.167355 0.985799
1787.5444517800 126.781188 -29.783300 -1.792097 -0.012768 -0.005004 0.167400 0.985794
1787.5944637900 126.983906 -29.720426 -1.793840 -0.012778 -0.004358 0.167297 0.985814
1787.6444766700 127.177795 -29.658990 -1.790639 -0.012564 -0.004452 0.167246 0.985825
1787.6944908800 127.372266 -29.595529 -1.787300 -0.012837 -0.004263 0.167368 0.985802
1787.7445064500 127.566331 -29.532426 -1.790902 -0.012927 -0.003799 0.167515 0.985778
1787.7945167600 127.749625 -29.474184 -1.787398 -0.012869 -0.003957 0.167595 0.985764
1787.8445361800 127.936663 -29.412545 -1.784467 -0.013100 -0.003693 0.167673 0.985749
1787.8945513200 128.118942 -29.350856 -1.783111 -0.013350 -0.003858 0.167731 0.985735
1787.9445638300 128.298634 -29.292483 -1.782379 -0.013605 -0.003859 0.167785 0.985722
1787.9945701700 128.476920 -29.232854 -1.785186 -0.013882 -0.003601 0.167841 0.985710
1788.0445716500 128.652388 -29.177132 -1.784802 -0.013502 -0.004093 0.167881 0.985706
1788.0945674000 128.826618 -29.124438 -1.785147 -0.012925 -0.004201 0.167977 0.985697
1788.1445563700 128.995384 -29.071966 -1.782512 -0.012408 -0.004568 0.168051 0.985690
1788.1945334000 129.164936 -29.017536 -1.779842 -0.012661 -0.005190 0.168277 0.985645
1788.2445156900 129.331149 -28.965939 -1.783467 -0.012206 -0.005035 0.168391 0.985632
1788.2945025900 129.496803 -28.912892 -1.779458 -0.011586 -0.005447 0.168592 0.985603
1788.3444821000 129.661200 -28.861560 -1.776440 -0.011587 -0.005196 0.168824 0.985564
1788.3944683900 129.819453 -28.809155 -1.772460 -0.011575 -0.005613 0.169009 0.985531
1788.4444517700 129.975606 -28.755829 -1.770603 -0.011886 -0.005723 0.169190 0.985495
1788.4944361900 130.133648 -28.702992 -1.771557 -0.012563 -0.005503 0.169284 0.985472
1788.5444282000 130.287647 -28.650449 -1.772618 -0.012944 -0.005292 0.169372 0.985453
1788.5944192500 130.440548 -28.596915 -1.770742 -0.013392 -0.005122 0.169398 0.985443
1788.6444224400 130.588649 -28.546967 -1.766263 -0.014207 -0.005417 0.169391 0.985432
1788.6944306100 130.733409 -28.495589 -1.769113 -0.014698 -0.006071 0.169315 0.985434
1788.7444393800 130.878410 -28.447949 -1.770965 -0.014820 -0.006234 0.169172 0.985455
1788.7944552600 131.020047 -28.400816 -1.766418 -0.014927 -0.006458 0.169084 0.985467
1788.8444694100 131.166072 -28.354316 -1.769439 -0.015432 -0.006303 0.168944 0.985485
1788.8944844000 131.304957 -28.307183 -1.769325 -0.015515 -0.006528 0.168821 0.985503
1788.9444945900 131.442966 -28.263479 -1.767855 -0.015559 -0.006762 0.168793 0.985506
1788.9945053000 131.580002 -28.219619 -1.767805 -0.015723 -0.006804 0.168766 0.985507
1789.0445025500 131.715760 -28.174533 -1.765954 -0.015737 -0.006730 0.168790 0.985504
1789.0944863300 131.846923 -28.131308 -1.766104 -0.015799 -0.006235 0.168654 0.985529
1789.1444621200 131.976188 -28.091107 -1.764686 -0.015721 -0.006462 0.168482 0.985558
1789.1944434800 132.101906 -28.052241 -1.761746 -0.015535 -0.006707 0.168263 0.985597
1789.2444066200 132.227154 -28.011827 -1.759529 -0.015578 -0.006893 0.168039 0.985633
1789.2943746500 132.349011 -27.972476 -1.754586 -0.015650 -0.007454 0.167873 0.985656
1789.3443360300 132.473364 -27.932479 -1.756761 -0.015985 -0.007274 0.167686 0.985684
1789.3943052900 132.589447 -27.891666 -1.757021 -0.016086 -0.007318 0.167577 0.985701
1789.4442859900 132.707876 -27.854763 -1.754246 -0.016119 -0.007901 0.167447 0.985718
1789.4942784400 132.822897 -27.817357 -1.755378 -0.016106 -0.007972 0.167320 0.985739
1789.5442778700 132.938461 -27.780493 -1.752880 -0.016316 -0.008078 0.167219 0.985752
1789.5942876900 133.050493 -27.744195 -1.753717 -0.016551 -0.008017 0.167104 0.985768
1789.6442937200 133.159198 -27.708925 -1.751621 -0.016282 -0.008398 0.166930 0.985799
1789.6943038800 133.268472 -27.673712 -1.747554 -0.016191 -0.008963 0.166782 0.985820
1789.7443052200 133.376210 -27.638164 -1.747000 -0.016243 -0.009591 0.166632 0.985839
1789.7943081600 133.482586 -27.605215 -1.745289 -0.016363 -0.010225 0.166452 0.985861
1789.8443096200 133.592514 -27.569479 -1.746887 -0.016204 -0.010408 0.166323 0.985883
1789.8943158600 133.699545 -27.535700 -1.743456 -0.016203 -0.011063 0.166128 0.985909
1789.9443183100 133.810226 -27.498216 -1.743885 -0.016454 -0.011338 0.166049 0.985915
1789.9943227100 133.916100 -27.465327 -1.744155 -0.016614 -0.011154 0.165895 0.985940
1790.0443282700 134.026460 -27.428655 -1.742812 -0.016596 -0.011347 0.165757 0.985962
1790.0943413600 134.133606 -27.395449 -1.740444 -0.016618 -0.011315 0.165618 0.985985
1790.1443561700 134.241509 -27.362451 -1.736213 -0.016628 -0.011490 0.165528 0.985998
1790.1943661500 134.348807 -27.327532 -1.734575 -0.016630 -0.011276 0.165522 0.986001
1790.2443689000 134.454178 -27.296148 -1.735492 -0.016433 -0.010683 0.165344 0.986041
1790.2943616600 134.545632 -27.269274 -1.722629 -0.015671 -0.012886 0.165126 0.986064
1790.3443455800 134.635441 -27.241579 -1.709431 -0.014989 -0.017513 0.164934 0.986035
1790.3943260200 134.722604 -27.214511 -1.699377 -0.014577 -0.021947 0.164804 0.985974
1790.4443031000 134.809552 -27.185995 -1.686535 -0.014081 -0.025656 0.164829 0.985888
1790.4942830800 134.904842 -27.157043 -1.687691 -0.014010 -0.026130 0.164810 0.985880
1790.5442646300 135.000610 -27.127703 -1.681677 -0.013779 -0.026577 0.164672 0.985894
1790.5942497700 135.101358 -27.096891 -1.683113 -0.013918 -0.025953 0.164454 0.985945
1790.6442360200 135.201567 -27.068350 -1.688240 -0.013370 -0.025023 0.164273 0.986007
1790.6942205400 135.293210 -27.044429 -1.683303 -0.012458 -0.027242 0.164084 0.985991
1790.7442245000 135.391122 -27.018560 -1.684106 -0.011924 -0.028548 0.164021 0.985972
1790.7942288100 135.486525 -26.989800 -1.684190 -0.010795 -0.030012 0.163625 0.986007
1790.8442476800 135.583619 -26.963309 -1.671773 -0.010249 -0.031994 0.163401 0.985988
1790.8942653800 135.691956 -26.931607 -1.684093 -0.010059 -0.029902 0.162946 0.986130
1790.9442820100 135.790514 -26.902036 -1.662822 -0.009943 -0.031004 0.162405 0.986187
1790.9942952700 135.910821 -26.866529 -1.674956 -0.011227 -0.027765 0.161910 0.986351
1791.0442908200 136.020010 -26.833573 -1.680033 -0.011538 -0.025003 0.161019 0.986567
1791.0942850600 136.133310 -26.798778 -1.670326 -0.011960 -0.025931 0.160500 0.986623
1791.1442619800 136.241548 -26.768784 -1.682635 -0.012193 -0.023971 0.159405 0.986847
1791.1942357600 136.345807 -26.736273 -1.662312 -0.012207 -0.028105 0.158271 0.986920
1791.2442141500 136.459747 -26.704757 -1.675556 -0.012743 -0.027084 0.156749 0.987185
1791.2941936800 136.577754 -26.672498 -1.663043 -0.012676 -0.028031 0.155039 0.987429
1791.3441799200 136.712460 -26.643055 -1.660919 -0.013282 -0.025208 0.153421 0.987750
1791.3941787100 136.845331 -26.608907 -1.665078 -0.014651 -0.016916 0.151145 0.988258
1791.4441762100 136.984420 -26.569101 -1.646221 -0.016815 -0.013093 0.148919 0.988620
1791.4941856100 137.125890 -26.535433 -1.661163 -0.018548 -0.005002 0.146345 0.989047
1791.5441821200 137.264275 -26.505011 -1.658169 -0.018010 -0.000172 0.143391 0.989502
1791.5941793100 137.403493 -26.481199 -1.652263 -0.018327 0.002458 0.140452 0.989915
1791.6441742600 137.530925 -26.457316 -1.661640 -0.017770 0.004867 0.137185 0.990374
1791.6941742500 137.654845 -26.442328 -1.652416 -0.017066 0.002231 0.133360 0.990918
1791.7441764400 137.780163 -26.429848 -1.661880 -0.016258 0.001126 0.129079 0.991500
1791.7941879800 137.903087 -26.416970 -1.655056 -0.014923 -0.001252 0.124204 0.992144
1791.8441965300 138.035253 -26.402266 -1.651957 -0.014711 -0.002402 0.119079 0.992773
1791.8941981500 138.162949 -26.388483 -1.655529 -0.015942 -0.001707 0.113005 0.993465
1791.9441994600 138.301440 -26.382103 -1.644062 -0.016397 -0.004661 0.106588 0.994157
1791.9942022100 138.441037 -26.377461 -1.658088 -0.015812 -0.002766 0.099632 0.994895
1792.0441946200 138.582603 -26.372098 -1.642227 -0.015461 -0.003421 0.092076 0.995626
1792.0941845900 138.723349 -26.372260 -1.643974 -0.016436 -0.002311 0.084094 0.996320
1792.1441718000 138.869332 -26.375878 -1.646159 -0.016762 -0.001067 0.075218 0.997026
1792.1941525300 139.013613 -26.379712 -1.635066 -0.017245 -0.002511 0.066266 0.997650
1792.2441237800 139.158711 -26.384856 -1.638380 -0.018322 -0.001862 0.056901 0.998210
1792.2940932200 139.302207 -26.389464 -1.626157 -0.020487 -0.005345 0.047273 0.998658
1792.3440634500 139.446956 -26.402850 -1.638824 -0.022049 -0.007243 0.037680 0.999020
1792.3940327600 139.595819 -26.419500 -1.648826 -0.021901 -0.009097 0.027862 0.999330
1792.4439972300 139.741786 -26.445002 -1.645237 -0.021450 -0.013274 0.018119 0.999518
1792.4939838900 139.892576 -26.484062 -1.662168 -0.020468 -0.013102 0.007765 0.999675
1792.5439827900 140.046701 -26.521251 -1.656455 -0.018413 -0.013513 -0.003223 0.999734
1792.5939748500 140.209040 -26.564075 -1.655823 -0.016843 -0.011625 -0.014120 0.999691
1792.6439676700 140.377394 -26.602651 -1.654104 -0.015153 -0.009228 -0.024855 0.999534
1792.6939508300 140.542015 -26.647128 -1.642170 -0.014489 -0.009266 -0.034971 0.999240
1792.7439312700 140.708247 -26.690267 -1.646761 -0.013603 -0.007388 -0.045010 0.998867
1792.7939154600 140.866915 -26.735914 -1.632921 -0.013531 -0.008220 -0.055043 0.998358
1792.8439028400 141.026939 -26.785873 -1.632443 -0.013800 -0.007749 -0.065058 0.997756
1792.8938950900 141.189381 -26.831975 -1.633298 -0.013609 -0.007478 -0.075106 0.997055
1792.9438859500 141.352715 -26.887751 -1.623377 -0.014523 -0.008634 -0.084703 0.996263
1792.9938722500 141.520736 -26.938876 -1.636349 -0.014328 -0.007339 -0.093968 0.995445
1793.0438566000 141.684894 -26.996600 -1.628918 -0.014504 -0.008565 -0.102847 0.994555
1793.0938401600 141.848788 -27.061688 -1.632999 -0.013780 -0.007454 -0.111387 0.993654
1793.1438272700 142.018703 -27.121457 -1.628922 -0.013322 -0.007669 -0.119804 0.992679
1793.1938183300 142.182326 -27.189209 -1.624333 -0.013467 -0.008723 -0.127571 0.991700
1793.2438253800 142.350452 -27.258810 -1.631432 -0.012555 -0.007480 -0.135235 0.990706
1793.2938284500 142.517830 -27.327731 -1.619309 -0.012451 -0.008942 -0.142247 0.989712
1793.3438245400 142.684934 -27.404742 -1.626046 -0.011881 -0.008265 -0.148742 0.988770
1793.3938186300 142.856540 -27.474033 -1.619548 -0.010810 -0.008862 -0.154811 0.987845
1793.4438210100 143.027016 -27.555607 -1.615965 -0.010384 -0.009403 -0.160170 0.986990
1793.4938146700 143.200364 -27.631501 -1.616988 -0.009037 -0.008889 -0.165025 0.986208
1793.5438139100 143.375197 -27.709935 -1.609315 -0.008182 -0.010170 -0.169151 0.985504
1793.5938006000 143.548402 -27.792400 -1.616009 -0.006590 -0.009635 -0.172716 0.984902
1793.6437869300 143.723162 -27.870130 -1.608595 -0.005089 -0.010960 -0.175623 0.984383
1793.6937716900 143.896747 -27.955676 -1.607635 -0.004431 -0.011353 -0.177785 0.983994
1793.7437535400 144.076542 -28.029006 -1.605283 -0.002987 -0.012141 -0.179295 0.983716
1793.7937349200 144.252672 -28.109398 -1.597410 -0.002328 -0.013601 -0.179897 0.983589
1793.8437312300 144.432377 -28.188955 -1.598410 -0.001608 -0.013399 -0.180088 0.983558
1793.8937283000 144.613614 -28.261681 -1.591977 -0.001346 -0.013267 -0.179878 0.983599
1793.9437399700 144.797285 -28.336923 -1.590507 -0.001274 -0.012592 -0.179050 0.983759
1793.9937529300 144.983480 -28.408757 -1.590317 -0.000410 -0.011997 -0.178021 0.983953
1794.0437740700 145.172204 -28.481978 -1.584011 -0.000448 -0.011832 -0.176620 0.984208
1794.0937947400 145.359621 -28.550410 -1.580952 -0.000175 -0.010288 -0.174861 0.984539
1794.1438138200 145.550898 -28.618578 -1.583880 0.000335 -0.009367 -0.172821 0.984909
1794.1938308000 145.746582 -28.690835 -1.586302 0.001636 -0.009557 -0.170375 0.985332
1794.2438560900 145.938275 -28.760308 -1.586472 0.003013 -0.009108 -0.167557 0.985816
1794.2938735700 146.124496 -28.832644 -1.581810 0.003861 -0.009375 -0.164349 0.986350
1794.3438951200 146.321363 -28.900198 -1.583361 0.004819 -0.009160 -0.161052 0.986892
1794.3939107500 146.516264 -28.963853 -1.581179 0.005316 -0.008254 -0.157309 0.987501
1794.4439210300 146.717131 -29.024131 -1.581579 0.006148 -0.007416 -0.153361 0.988123
1794.4939281500 146.916248 -29.080714 -1.581077 0.007056 -0.006211 -0.149162 0.988768
1794.5439292300 147.117944 -29.133451 -1.576788 0.007891 -0.006628 -0.144717 0.989419
1794.5939247300 147.313990 -29.186533 -1.575495 0.008749 -0.006202 -0.140079 0.990082
1794.6439175900 147.515846 -29.233820 -1.567536 0.009631 -0.007241 -0.135293 0.990732
1794.6939148800 147.716381 -29.283436 -1.567296 0.009419 -0.008152 -0.130267 0.991401
1794.7439071100 147.922676 -29.323773 -1.564528 0.009674 -0.008806 -0.124935 0.992079
1794.7938961600 148.126000 -29.368681 -1.565103 0.009838 -0.009285 -0.119262 0.992771
1794.8438807200 148.328040 -29.404716 -1.561685 0.009649 -0.009644 -0.113431 0.993452
1794.8938690700 148.533362 -29.440002 -1.559383 0.009181 -0.010515 -0.107560 0.994101
1794.9438660500 148.740262 -29.476460 -1.565144 0.009127 -0.010331 -0.101633 0.994726
1794.9938700400 148.955043 -29.507351 -1.559017 0.009320 -0.010858 -0.095515 0.995325
1795.0438657000 149.169835 -29.537404 -1.558468 0.009222 -0.010573 -0.089326 0.995904
1795.0938737500 149.382898 -29.566996 -1.558775 0.009498 -0.010319 -0.082902 0.996459
1795.1438824400 149.594847 -29.593428 -1.556857 0.009751 -0.010326 -0.076466 0.996971
1795.1938974100 149.814352 -29.616354 -1.556125 0.009906 -0.009785 -0.069916 0.997456
1795.2439140600 150.034738 -29.636016 -1.551573 0.010289 -0.009408 -0.063339 0.997895
1795.2939192200 150.253257 -29.655559 -1.548946 0.010237 -0.008968 -0.056715 0.998298
1795.3439288500 150.476480 -29.671257 -1.546669 0.010410 -0.008297 -0.050170 0.998652
1795.3939266000 150.705894 -29.679298 -1.543938 0.010605 -0.007825 -0.043648 0.998960
1795.4439136000 150.927656 -29.693016 -1.545444 0.010771 -0.007086 -0.036729 0.999242
1795.4939019500 151.153092 -29.697144 -1.544064 0.010740 -0.007161 -0.029885 0.999470
1795.5438888100 151.377184 -29.699739 -1.539649 0.010748 -0.007449 -0.022967 0.999651
1795.5938664900 151.602803 -29.696840 -1.542118 0.010921 -0.007110 -0.016064 0.999786
1795.6438433700 151.832409 -29.694459 -1.539575 0.011176 -0.007514 -0.009250 0.999867
1795.6938148700 152.061988 -29.687190 -1.540487 0.011507 -0.006402 -0.002498 0.999910
1795.7437917500 152.298474 -29.671276 -1.538108 0.011342 -0.006769 0.003858 0.999905
1795.7937605500 152.525513 -29.667258 -1.540578 0.011754 -0.006530 0.010519 0.999854
1795.8437316000 152.758576 -29.653246 -1.538231 0.012187 -0.006075 0.016980 0.999763
1795.8937072700 152.991835 -29.632899 -1.530200 0.011769 -0.006676 0.023417 0.999634
1795.9436907400 153.228119 -29.609399 -1.532346 0.011560 -0.006548 0.029781 0.999468
1795.9936825500 153.458707 -29.586291 -1.527231 0.011560 -0.006972 0.035891 0.999265
1796.0436898800 153.698593 -29.558930 -1.524637 0.011239 -0.006548 0.041957 0.999035
1796.0937039200 153.931966 -29.526086 -1.522941 0.011702 -0.006413 0.047641 0.998775
1796.1437242800 154.167773 -29.502392 -1.525769 0.011489 -0.007675 0.053456 0.998475
1796.1937451100 154.406220 -29.468320 -1.522092 0.011492 -0.008303 0.058968 0.998159
1796.2437630700 154.641206 -29.432511 -1.521799 0.011279 -0.008956 0.064382 0.997821
1796.2937789700 154.882214 -29.393768 -1.519750 0.011419 -0.009414 0.069728 0.997456
1796.3437963600 155.121517 -29.354737 -1.520251 0.011511 -0.009412 0.074939 0.997077
1796.3938142600 155.364136 -29.313102 -1.514822 0.011774 -0.009749 0.079963 0.996681
1796.4438252100 155.612380 -29.266185 -1.515387 0.011530 -0.009628 0.084921 0.996274
1796.4938259400 155.856646 -29.221251 -1.510654 0.011570 -0.009153 0.089866 0.995845
1796.5438133800 156.101849 -29.169258 -1.506619 0.011734 -0.008300 0.094735 0.995399
1796.5937887800 156.343995 -29.117173 -1.504219 0.011907 -0.007921 0.099505 0.994934
1796.6437597100 156.586385 -29.064503 -1.502538 0.012001 -0.007119 0.104148 0.994464
1796.6937240100 156.827120 -29.010988 -1.496092 0.012482 -0.007356 0.108671 0.993972
1796.7437007900 157.068631 -28.952835 -1.497977 0.012636 -0.006372 0.113031 0.993491
1796.7936847300 157.304182 -28.892018 -1.490435 0.012828 -0.006957 0.117149 0.993007
1796.8436673700 157.544494 -28.831906 -1.493858 0.012412 -0.007028 0.121245 0.992520
1796.8936675000 157.776459 -28.769515 -1.486273 0.012544 -0.007390 0.125191 0.992026
1796.9436684100 158.011970 -28.706853 -1.482176 0.012275 -0.007944 0.129169 0.991515
1796.9936747300 158.249294 -28.637977 -1.481967 0.012229 -0.007707 0.133005 0.991010
1797.0436889200 158.487534 -28.569798 -1.473502 0.012129 -0.008457 0.136818 0.990486
1797.0937080500 158.721301 -28.503085 -1.474509 0.012113 -0.007665 0.140437 0.989986
1797.1437362200 158.952834 -28.432660 -1.470759 0.012373 -0.008268 0.143933 0.989476
1797.1937575700 159.185507 -28.360007 -1.467170 0.011997 -0.008346 0.147396 0.988970
1797.2437678800 159.417698 -28.284863 -1.463871 0.011973 -0.008032 0.150559 0.988496
1797.2937699700 159.648409 -28.211266 -1.460285 0.012021 -0.008801 0.153622 0.988017
1797.3437689900 159.882222 -28.135070 -1.463009 0.011513 -0.008469 0.156719 0.987540
1797.3937690900 160.109547 -28.060711 -1.456550 0.011500 -0.008995 0.159655 0.987065
1797.4437639600 160.341286 -27.981188 -1.449618 0.011192 -0.008872 0.162558 0.986596
1797.4937581700 160.574027 -27.900624 -1.452256 0.011316 -0.008837 0.165115 0.986170
1797.5437456200 160.802637 -27.819177 -1.440098 0.010773 -0.009369 0.167646 0.985744
1797.5937271900 161.036075 -27.735067 -1.442883 0.010323 -0.008876 0.170049 0.985342
