anchor_idx,query_image,num_matches,num_inliers
38200,503656994410870,364,251
38250,503656994410870,381,284
38300,503656994410870,393,277
38350,503656994410870,385,260
38400,503656994410870,373,248
38450,503656994410870,417,321
38500,503656994410870,435,296
38550,503656994410870,437,308
38600,503656994410870,431,318
38650,503656994410870,451,302
38700,503656994410870,427,347
38750,503656994410870,495,353
38800,503656994410870,374,273
38850,503656994410870,421,307
38900,503656994410870,410,303
38950,503656994410870,451,289
39000,503656994410870,490,334
39050,503656994410870,504,344
39100,503656994410870,531,364
39150,503656994410870,565,430
39200,503656994410870,599,420
39250,503656994410870,614,428
39300,503656994410870,618,451
39350,503656994410870,578,387
39400,503656994410870,595,383
39450,503656994410870,540,366
39500,503656994410870,478,333
39550,503656994410870,492,315
39600,503656994410870,521,334
39650,503656994410870,485,301
39700,503656994410870,422,294
39750,503656994410870,478,289
39800,503656994410870,413,320
39850,503656994410870,476,318
39900,503656994410870,310,232
39950,503656994410870,407,292
40000,503656994410870,314,217
40050,503656994410870,346,258
40100,503656994410870,313,241
40150,503656994410870,355,264
40200,503656994410870,328,253
40250,503656994410870,281,211
40300,503656994410870,257,193
40350,503656994410870,201,155
40400,503656994410870,231,167
40450,503656994410870,215,135
40500,503656994410870,191,119
40550,503656994410870,238,116
40600,503656994410870,104,24
40650,503656994410870,165,38
40700,503656994410870,74,25
40750,503656994410870,88,23
40800,503656994410870,176,50
40850,503656994410870,180,80
40900,503656994410870,31,17
40950,503656994410870,98,22
41000,503656994410870,43,16
41050,503656994410870,36,14
41100,503656994410870,38,17
41150,503656994410870,12,7
41200,503656994410870,49,16
41250,503656994410870,50,16
41300,503656994410870,0,0
41350,503656994410870,56,16
41400,503656994410870,15,9
41450,503656994410870,0,0
37300,504474467404712,50,16
37350,504474467404712,58,21
37400,504474467404712,64,26
37450,504474467404712,26,12
37500,504474467404712,45,14
37550,504474467404712,39,13
37600,504474467404712,79,19
37650,504474467404712,61,19
37700,504474467404712,117,22
37750,504474467404712,75,21
37800,504474467404712,158,32
37850,504474467404712,185,58
37900,504474467404712,192,45
37950,504474467404712,172,54
38000,504474467404712,133,27
38050,504474467404712,113,22
38100,504474467404712,253,49
38150,504474467404712,166,67
38200,504474467404712,228,68
38250,504474467404712,131,45
38300,504474467404712,186,49
38350,504474467404712,197,61
38400,504474467404712,168,47
38450,504474467404712,164,67
38500,504474467404712,121,56
38550,504474467404712,193,45
38600,504474467404712,178,52
38650,504474467404712,114,37
38700,504474467404712,248,80
38750,504474467404712,161,72
38800,504474467404712,136,55
38850,504474467404712,161,40
38900,504474467404712,167,56
38950,504474467404712,149,35
39000,504474467404712,203,49
39050,504474467404712,198,49
39100,504474467404712,164,55
39150,504474467404712,183,61
39200,504474467404712,208,62
39250,504474467404712,248,50
39300,504474467404712,177,50
39350,504474467404712,197,57
39400,504474467404712,190,54
39450,504474467404712,188,55
39500,504474467404712,159,40
39550,504474467404712,203,55
39600,504474467404712,234,57
39650,504474467404712,214,63
39700,504474467404712,194,49
39750,504474467404712,147,54
39800,504474467404712,206,52
39850,504474467404712,231,62
39900,504474467404712,209,54
39950,504474467404712,295,66
40000,504474467404712,355,58
40050,504474467404712,194,41
40100,504474467404712,206,49
40150,504474467404712,272,61
40200,504474467404712,186,70
40250,504474467404712,316,52
40300,504474467404712,243,140
40350,504474467404712,243,165
40400,504474467404712,270,157
40450,504474467404712,269,205
40500,504474467404712,279,209
40550,504474467404712,301,226
40600,504474467404712,280,200
40650,504474467404712,342,247
40700,504474467404712,324,227
40750,504474467404712,366,262
40800,504474467404712,401,304
40850,504474467404712,419,305
40900,504474467404712,306,231
40950,504474467404712,206,174
41000,504474467404712,40,17
41050,504474467404712,0,0
41100,504474467404712,71,22
41150,504474467404712,0,0
41200,504474467404712,26,14
41250,504474467404712,54,21
41300,504474467404712,31,14
41350,504474467404712,31,16
41400,504474467404712,17,12
41450,504474467404712,20,12
37300,505232827589496,169,102
37350,505232827589496,155,114
37400,505232827589496,167,124
37450,505232827589496,188,124
37500,505232827589496,183,132
37550,505232827589496,176,125
37600,505232827589496,197,126
37650,505232827589496,183,127
37700,505232827589496,166,122
37750,505232827589496,182,126
37800,505232827589496,220,150
37850,505232827589496,205,146
37900,505232827589496,196,150
37950,505232827589496,203,142
38000,505232827589496,213,154
38050,505232827589496,238,162
38100,505232827589496,261,221
38150,505232827589496,196,150
38200,505232827589496,226,157
38250,505232827589496,242,172
38300,505232827589496,247,179
38350,505232827589496,304,229
38400,505232827589496,261,204
38450,505232827589496,272,205
38500,505232827589496,262,195
38550,505232827589496,323,248
38600,505232827589496,330,253
38650,505232827589496,318,264
38700,505232827589496,342,260
38750,505232827589496,327,280
38800,505232827589496,328,269
38850,505232827589496,396,330
38900,505232827589496,369,309
38950,505232827589496,367,276
39000,505232827589496,407,345
39050,505232827589496,423,309
39100,505232827589496,436,351
39150,505232827589496,421,345
39200,505232827589496,435,342
39250,505232827589496,447,378
39300,505232827589496,477,385
39350,505232827589496,519,417
39400,505232827589496,533,418
39450,505232827589496,523,414
39500,505232827589496,541,402
39550,505232827589496,598,461
39600,505232827589496,613,505
39650,505232827589496,596,500
39700,505232827589496,666,550
39750,505232827589496,710,603
39800,505232827589496,710,589
39850,505232827589496,828,687
39900,505232827589496,851,678
39950,505232827589496,869,676
40000,505232827589496,855,712
40050,505232827589496,946,769
40100,505232827589496,941,768
40150,505232827589496,1145,895
40200,505232827589496,1216,945
40250,505232827589496,1269,1070
40300,505232827589496,1160,928
40350,505232827589496,856,586
40400,505232827589496,776,613
40450,505232827589496,703,543
40500,505232827589496,551,454
40550,505232827589496,526,424
40600,505232827589496,414,358
40650,505232827589496,385,317
40700,505232827589496,348,307
40750,505232827589496,358,280
40800,505232827589496,289,237
40850,505232827589496,311,262
40900,505232827589496,279,234
40950,505232827589496,303,239
41000,505232827589496,341,285
41050,505232827589496,207,156
41100,505232827589496,119,93
41150,505232827589496,14,8
41200,505232827589496,26,14
41250,505232827589496,21,14
41300,505232827589496,18,12
41350,505232827589496,0,0
41400,505232827589496,18,14
41450,505232827589496,21,18
37300,516232789557074,44,13
37350,516232789557074,54,13
37400,516232789557074,204,25
37450,516232789557074,34,13
37500,516232789557074,235,35
37550,516232789557074,282,35
37600,516232789557074,184,78
37650,516232789557074,227,40
37700,516232789557074,159,76
37750,516232789557074,171,62
37800,516232789557074,178,95
37850,516232789557074,189,89
37900,516232789557074,176,81
37950,516232789557074,198,81
38000,516232789557074,200,96
38050,516232789557074,201,92
38100,516232789557074,197,107
38150,516232789557074,163,93
38200,516232789557074,135,71
38250,516232789557074,171,117
38300,516232789557074,182,121
38350,516232789557074,150,98
38400,516232789557074,224,135
38450,516232789557074,175,105
38500,516232789557074,138,89
38550,516232789557074,175,122
38600,516232789557074,167,127
38650,516232789557074,204,141
38700,516232789557074,205,138
38750,516232789557074,139,95
38800,516232789557074,219,155
38850,516232789557074,170,121
38900,516232789557074,158,106
38950,516232789557074,195,132
39000,516232789557074,189,129
39050,516232789557074,181,129
39100,516232789557074,158,103
39150,516232789557074,197,142
39200,516232789557074,172,111
39250,516232789557074,183,126
39300,516232789557074,162,112
39350,516232789557074,235,169
39400,516232789557074,188,137
39450,516232789557074,206,140
39500,516232789557074,208,148
39550,516232789557074,227,137
39600,516232789557074,229,158
39650,516232789557074,228,158
39700,516232789557074,259,192
39750,516232789557074,257,188
39800,516232789557074,254,195
39850,516232789557074,275,191
39900,516232789557074,298,223
39950,516232789557074,294,201
40000,516232789557074,317,247
40050,516232789557074,329,248
40100,516232789557074,372,283
40150,516232789557074,347,286
40200,516232789557074,387,318
40250,516232789557074,509,408
40300,516232789557074,475,383
40350,516232789557074,518,443
40400,516232789557074,566,444
40450,516232789557074,633,545
40500,516232789557074,621,482
40550,516232789557074,582,513
40600,516232789557074,566,435
40650,516232789557074,582,487
40700,516232789557074,620,537
40750,516232789557074,688,538
40800,516232789557074,783,608
40850,516232789557074,874,627
40900,516232789557074,673,533
40950,516232789557074,677,522
41000,516232789557074,421,351
41050,516232789557074,349,220
41100,516232789557074,200,66
41150,516232789557074,44,27
41200,516232789557074,45,18
41250,516232789557074,48,18
41300,516232789557074,50,18
41350,516232789557074,48,22
41400,516232789557074,33,19
41450,516232789557074,45,25
37300,517162169314766,55,15
37350,517162169314766,136,35
37400,517162169314766,135,47
37450,517162169314766,127,23
37500,517162169314766,205,39
37550,517162169314766,171,66
37600,517162169314766,143,93
37650,517162169314766,189,102
37700,517162169314766,152,96
37750,517162169314766,159,98
37800,517162169314766,133,81
37850,517162169314766,114,72
37900,517162169314766,189,119
37950,517162169314766,119,80
38000,517162169314766,184,119
38050,517162169314766,171,117
38100,517162169314766,182,123
38150,517162169314766,176,127
38200,517162169314766,162,113
38250,517162169314766,178,130
38300,517162169314766,170,128
38350,517162169314766,179,129
38400,517162169314766,207,123
38450,517162169314766,169,111
38500,517162169314766,179,130
38550,517162169314766,201,152
38600,517162169314766,171,118
38650,517162169314766,189,126
38700,517162169314766,205,143
38750,517162169314766,156,120
38800,517162169314766,217,157
38850,517162169314766,182,139
38900,517162169314766,168,120
38950,517162169314766,205,165
39000,517162169314766,203,153
39050,517162169314766,165,118
39100,517162169314766,171,121
39150,517162169314766,182,142
39200,517162169314766,184,133
39250,517162169314766,196,130
39300,517162169314766,195,149
39350,517162169314766,212,166
39400,517162169314766,212,169
39450,517162169314766,214,153
39500,517162169314766,243,182
39550,517162169314766,249,192
39600,517162169314766,252,188
39650,517162169314766,269,205
39700,517162169314766,287,235
39750,517162169314766,294,233
39800,517162169314766,301,220
39850,517162169314766,317,242
39900,517162169314766,425,344
39950,517162169314766,343,262
40000,517162169314766,413,324
40050,517162169314766,417,343
40100,517162169314766,423,370
40150,517162169314766,427,312
40200,517162169314766,461,363
40250,517162169314766,583,499
40300,517162169314766,551,465
40350,517162169314766,580,496
40400,517162169314766,628,524
40450,517162169314766,683,536
40500,517162169314766,630,519
40550,517162169314766,627,539
40600,517162169314766,584,468
40650,517162169314766,626,518
40700,517162169314766,665,515
40750,517162169314766,748,601
40800,517162169314766,806,615
40850,517162169314766,937,774
40900,517162169314766,780,614
40950,517162169314766,854,571
41000,517162169314766,373,287
41050,517162169314766,162,153
41100,517162169314766,109,52
41150,517162169314766,33,20
41200,517162169314766,44,12
41250,517162169314766,32,14
41300,517162169314766,29,15
41350,517162169314766,59,29
41400,517162169314766,15,11
41450,517162169314766,14,9
37300,520354202466339,251,180
37350,520354202466339,248,189
37400,520354202466339,258,204
37450,520354202466339,273,228
37500,520354202466339,316,249
37550,520354202466339,320,255
37600,520354202466339,341,286
37650,520354202466339,338,260
37700,520354202466339,346,292
37750,520354202466339,361,287
37800,520354202466339,365,285
37850,520354202466339,357,265
37900,520354202466339,366,296
37950,520354202466339,429,316
38000,520354202466339,392,288
38050,520354202466339,440,343
38100,520354202466339,441,403
38150,520354202466339,445,321
38200,520354202466339,456,346
38250,520354202466339,546,397
38300,520354202466339,538,393
38350,520354202466339,535,433
38400,520354202466339,463,355
38450,520354202466339,508,400
38500,520354202466339,591,498
38550,520354202466339,563,441
38600,520354202466339,609,492
38650,520354202466339,612,513
38700,520354202466339,588,502
38750,520354202466339,637,561
38800,520354202466339,539,444
38850,520354202466339,611,559
38900,520354202466339,633,567
38950,520354202466339,701,578
39000,520354202466339,786,673
39050,520354202466339,855,738
39100,520354202466339,935,860
39150,520354202466339,988,860
39200,520354202466339,1067,915
39250,520354202466339,1118,920
39300,520354202466339,1382,1087
39350,520354202466339,1288,975
39400,520354202466339,1479,1069
39450,520354202466339,1197,1002
39500,520354202466339,937,828
39550,520354202466339,856,742
39600,520354202466339,759,605
39650,520354202466339,593,520
39700,520354202466339,548,426
39750,520354202466339,556,428
39800,520354202466339,523,447
39850,520354202466339,557,486
39900,520354202466339,452,376
39950,520354202466339,423,389
40000,520354202466339,402,334
40050,520354202466339,380,303
40100,520354202466339,318,275
40150,520354202466339,389,332
40200,520354202466339,337,286
40250,520354202466339,332,280
40300,520354202466339,293,234
40350,520354202466339,264,221
40400,520354202466339,243,200
40450,520354202466339,251,219
40500,520354202466339,275,210
40550,520354202466339,215,164
40600,520354202466339,235,179
40650,520354202466339,279,212
40700,520354202466339,245,187
40750,520354202466339,210,143
40800,520354202466339,215,180
40850,520354202466339,218,166
40900,520354202466339,221,164
40950,520354202466339,198,146
41000,520354202466339,137,41
41050,520354202466339,33,13
41100,520354202466339,31,18
41150,520354202466339,17,11
41200,520354202466339,19,14
41250,520354202466339,17,11
41300,520354202466339,15,10
41350,520354202466339,8,7
41400,520354202466339,0,0
41450,520354202466339,0,0
37300,521008155734204,358,202
37350,521008155734204,345,201
37400,521008155734204,405,223
37450,521008155734204,391,265
37500,521008155734204,448,238
37550,521008155734204,507,272
37600,521008155734204,456,266
37650,521008155734204,465,235
37700,521008155734204,466,247
37750,521008155734204,455,237
37800,521008155734204,508,252
37850,521008155734204,507,265
37900,521008155734204,427,226
37950,521008155734204,519,265
38000,521008155734204,525,239
38050,521008155734204,426,251
38100,521008155734204,480,289
38150,521008155734204,353,235
38200,521008155734204,367,248
38250,521008155734204,363,253
38300,521008155734204,405,258
38350,521008155734204,380,230
38400,521008155734204,311,196
38450,521008155734204,374,234
38500,521008155734204,414,271
38550,521008155734204,371,226
38600,521008155734204,554,316
38650,521008155734204,328,202
38700,521008155734204,456,242
38750,521008155734204,502,238
38800,521008155734204,437,124
38850,521008155734204,432,189
38900,521008155734204,468,210
38950,521008155734204,408,199
39000,521008155734204,280,193
39050,521008155734204,271,175
39100,521008155734204,286,165
39150,521008155734204,251,139
39200,521008155734204,328,194
39250,521008155734204,254,141
39300,521008155734204,263,160
39350,521008155734204,230,120
39400,521008155734204,261,136
39450,521008155734204,241,171
39500,521008155734204,229,125
39550,521008155734204,298,136
39600,521008155734204,250,151
39650,521008155734204,181,112
39700,521008155734204,237,114
39750,521008155734204,255,125
39800,521008155734204,240,161
39850,521008155734204,293,208
39900,521008155734204,263,108
39950,521008155734204,238,155
40000,521008155734204,226,119
40050,521008155734204,389,56
40100,521008155734204,168,28
40150,521008155734204,131,32
40200,521008155734204,387,62
40250,521008155734204,132,23
40300,521008155734204,120,25
40350,521008155734204,68,21
40400,521008155734204,141,40
40450,521008155734204,99,20
40500,521008155734204,79,21
40550,521008155734204,78,20
40600,521008155734204,71,20
40650,521008155734204,96,31
40700,521008155734204,72,20
40750,521008155734204,98,28
40800,521008155734204,142,29
40850,521008155734204,118,27
40900,521008155734204,102,31
40950,521008155734204,53,18
41000,521008155734204,63,20
41050,521008155734204,40,19
41100,521008155734204,59,17
41150,521008155734204,65,26
41200,521008155734204,79,21
41250,521008155734204,60,17
41300,521008155734204,44,15
41350,521008155734204,76,26
41400,521008155734204,21,11
41450,521008155734204,0,0
37300,522708595754983,136,75
37350,522708595754983,177,113
37400,522708595754983,152,97
37450,522708595754983,202,110
37500,522708595754983,207,132
37550,522708595754983,266,120
37600,522708595754983,179,108
37650,522708595754983,161,103
37700,522708595754983,133,89
37750,522708595754983,161,89
37800,522708595754983,221,144
37850,522708595754983,151,100
37900,522708595754983,214,140
37950,522708595754983,223,128
38000,522708595754983,241,160
38050,522708595754983,231,143
38100,522708595754983,260,182
38150,522708595754983,236,157
38200,522708595754983,196,133
38250,522708595754983,213,159
38300,522708595754983,201,139
38350,522708595754983,219,153
38400,522708595754983,235,169
38450,522708595754983,196,144
38500,522708595754983,193,138
38550,522708595754983,216,161
38600,522708595754983,246,182
38650,522708595754983,266,199
38700,522708595754983,258,200
38750,522708595754983,245,172
38800,522708595754983,265,210
38850,522708595754983,252,196
38900,522708595754983,268,203
38950,522708595754983,255,191
39000,522708595754983,239,178
39050,522708595754983,272,195
39100,522708595754983,275,234
39150,522708595754983,307,262
39200,522708595754983,270,221
39250,522708595754983,275,224
39300,522708595754983,317,260
39350,522708595754983,353,290
39400,522708595754983,380,316
39450,522708595754983,422,344
39500,522708595754983,427,356
39550,522708595754983,432,359
39600,522708595754983,466,368
39650,522708595754983,437,340
39700,522708595754983,513,429
39750,522708595754983,470,388
39800,522708595754983,521,425
39850,522708595754983,535,428
39900,522708595754983,580,505
39950,522708595754983,608,518
40000,522708595754983,659,539
40050,522708595754983,715,580
40100,522708595754983,676,579
40150,522708595754983,772,603
40200,522708595754983,753,604
40250,522708595754983,946,685
40300,522708595754983,702,607
40350,522708595754983,687,576
40400,522708595754983,726,621
40450,522708595754983,748,616
40500,522708595754983,725,628
40550,522708595754983,692,525
40600,522708595754983,722,563
40650,522708595754983,695,577
40700,522708595754983,649,543
40750,522708595754983,690,520
40800,522708595754983,682,507
40850,522708595754983,632,502
40900,522708595754983,557,438
40950,522708595754983,501,444
41000,522708595754983,379,334
41050,522708595754983,336,280
41100,522708595754983,184,161
41150,522708595754983,32,15
41200,522708595754983,55,24
41250,522708595754983,17,11
41300,522708595754983,14,8
41350,522708595754983,8,7
41400,522708595754983,8,7
41450,522708595754983,0,0
37300,523924315641818,224,175
37350,523924315641818,230,170
37400,523924315641818,235,192
37450,523924315641818,273,210
37500,523924315641818,290,245
37550,523924315641818,281,216
37600,523924315641818,287,218
37650,523924315641818,315,241
37700,523924315641818,304,215
37750,523924315641818,300,222
37800,523924315641818,328,264
37850,523924315641818,304,246
37900,523924315641818,350,258
37950,523924315641818,331,244
38000,523924315641818,318,237
38050,523924315641818,337,246
38100,523924315641818,368,255
38150,523924315641818,354,268
38200,523924315641818,379,285
38250,523924315641818,365,235
38300,523924315641818,381,280
38350,523924315641818,405,278
38400,523924315641818,382,260
38450,523924315641818,396,285
38500,523924315641818,434,304
38550,523924315641818,430,302
38600,523924315641818,447,328
38650,523924315641818,450,349
38700,523924315641818,417,297
38750,523924315641818,481,315
38800,523924315641818,367,266
38850,523924315641818,406,276
38900,523924315641818,399,280
38950,523924315641818,440,309
39000,523924315641818,475,352
39050,523924315641818,514,365
39100,523924315641818,545,374
39150,523924315641818,560,385
39200,523924315641818,605,404
39250,523924315641818,587,406
39300,523924315641818,599,385
39350,523924315641818,627,418
39400,523924315641818,600,400
39450,523924315641818,549,387
39500,523924315641818,633,407
39550,523924315641818,552,353
39600,523924315641818,632,390
39650,523924315641818,448,290
39700,523924315641818,419,309
39750,523924315641818,428,292
39800,523924315641818,442,289
39850,523924315641818,503,335
39900,523924315641818,324,240
39950,523924315641818,402,294
40000,523924315641818,322,227
40050,523924315641818,337,226
40100,523924315641818,297,237
40150,523924315641818,359,271
40200,523924315641818,310,247
40250,523924315641818,295,201
40300,523924315641818,231,177
40350,523924315641818,217,165
40400,523924315641818,229,175
40450,523924315641818,220,158
40500,523924315641818,174,113
40550,523924315641818,186,103
40600,523924315641818,126,46
40650,523924315641818,153,43
40700,523924315641818,62,20
40750,523924315641818,118,32
40800,523924315641818,88,21
40850,523924315641818,127,27
40900,523924315641818,18,11
40950,523924315641818,39,19
41000,523924315641818,45,17
41050,523924315641818,186,52
41100,523924315641818,80,24
41150,523924315641818,55,18
41200,523924315641818,44,15
41250,523924315641818,100,40
41300,523924315641818,8,7
41350,523924315641818,20,10
41400,523924315641818,8,7
41450,523924315641818,0,0
37300,525587638606825,162,84
37350,525587638606825,144,98
37400,525587638606825,171,102
37450,525587638606825,244,156
37500,525587638606825,183,117
37550,525587638606825,177,127
37600,525587638606825,184,112
37650,525587638606825,176,115
37700,525587638606825,187,125
37750,525587638606825,200,137
37800,525587638606825,189,132
37850,525587638606825,202,142
37900,525587638606825,195,150
37950,525587638606825,210,150
38000,525587638606825,213,148
38050,525587638606825,209,143
38100,525587638606825,244,193
38150,525587638606825,225,156
38200,525587638606825,212,153
38250,525587638606825,234,167
38300,525587638606825,217,175
38350,525587638606825,259,196
38400,525587638606825,257,185
38450,525587638606825,242,187
38500,525587638606825,242,168
38550,525587638606825,278,205
38600,525587638606825,275,220
38650,525587638606825,285,221
38700,525587638606825,297,212
38750,525587638606825,301,214
38800,525587638606825,304,237
38850,525587638606825,313,255
38900,525587638606825,314,262
38950,525587638606825,342,291
39000,525587638606825,358,291
39050,525587638606825,369,286
39100,525587638606825,380,310
39150,525587638606825,386,320
39200,525587638606825,385,309
39250,525587638606825,399,339
39300,525587638606825,425,331
39350,525587638606825,482,405
39400,525587638606825,467,386
39450,525587638606825,489,388
39500,525587638606825,496,399
39550,525587638606825,555,463
39600,525587638606825,571,475
39650,525587638606825,544,462
39700,525587638606825,577,469
39750,525587638606825,627,499
39800,525587638606825,637,536
39850,525587638606825,666,537
39900,525587638606825,639,525
39950,525587638606825,716,640
40000,525587638606825,665,515
40050,525587638606825,780,593
40100,525587638606825,717,582
40150,525587638606825,849,674
40200,525587638606825,857,698
40250,525587638606825,917,659
40300,525587638606825,706,596
40350,525587638606825,677,527
40400,525587638606825,744,592
40450,525587638606825,733,592
40500,525587638606825,731,575
40550,525587638606825,806,645
40600,525587638606825,723,571
40650,525587638606825,652,528
40700,525587638606825,602,510
40750,525587638606825,625,530
40800,525587638606825,564,475
40850,525587638606825,598,426
40900,525587638606825,514,395
40950,525587638606825,442,387
41000,525587638606825,371,315
41050,525587638606825,320,265
41100,525587638606825,206,175
41150,525587638606825,30,21
41200,525587638606825,35,23
41250,525587638606825,0,0
41300,525587638606825,33,25
41350,525587638606825,9,7
41400,525587638606825,0,0
41450,525587638606825,0,0
37300,527875755263689,92,17
37350,527875755263689,172,97
37400,527875755263689,166,79
37450,527875755263689,211,113
37500,527875755263689,228,146
37550,527875755263689,234,72
37600,527875755263689,181,109
37650,527875755263689,214,137
37700,527875755263689,190,111
37750,527875755263689,223,136
37800,527875755263689,188,121
37850,527875755263689,185,115
37900,527875755263689,222,159
37950,527875755263689,241,172
38000,527875755263689,242,169
38050,527875755263689,214,144
38100,527875755263689,228,176
38150,527875755263689,189,145
38200,527875755263689,200,153
38250,527875755263689,265,200
38300,527875755263689,225,162
38350,527875755263689,241,186
38400,527875755263689,233,174
38450,527875755263689,215,164
38500,527875755263689,227,166
38550,527875755263689,246,203
38600,527875755263689,263,195
38650,527875755263689,259,209
38700,527875755263689,283,226
38750,527875755263689,294,210
38800,527875755263689,268,207
38850,527875755263689,320,247
38900,527875755263689,320,256
38950,527875755263689,327,269
39000,527875755263689,332,260
39050,527875755263689,338,289
39100,527875755263689,321,248
39150,527875755263689,340,258
39200,527875755263689,346,271
39250,527875755263689,360,279
39300,527875755263689,372,297
39350,527875755263689,412,360
39400,527875755263689,420,345
39450,527875755263689,397,325
39500,527875755263689,439,310
39550,527875755263689,466,371
39600,527875755263689,481,377
39650,527875755263689,456,409
39700,527875755263689,522,455
39750,527875755263689,564,462
39800,527875755263689,536,425
39850,527875755263689,586,498
39900,527875755263689,615,495
39950,527875755263689,607,504
40000,527875755263689,623,539
40050,527875755263689,676,585
40100,527875755263689,646,502
40150,527875755263689,808,685
40200,527875755263689,854,706
40250,527875755263689,913,789
40300,527875755263689,836,685
40350,527875755263689,786,653
40400,527875755263689,881,702
40450,527875755263689,1008,738
40500,527875755263689,998,664
40550,527875755263689,1219,937
40600,527875755263689,1509,1257
40650,527875755263689,1527,1473
40700,527875755263689,959,685
40750,527875755263689,793,639
40800,527875755263689,585,487
40850,527875755263689,603,473
40900,527875755263689,472,360
40950,527875755263689,396,316
41000,527875755263689,282,240
41050,527875755263689,228,173
41100,527875755263689,57,42
41150,527875755263689,0,0
41200,527875755263689,28,12
41250,527875755263689,15,10
41300,527875755263689,29,16
41350,527875755263689,0,0
41400,527875755263689,0,0
41450,527875755263689,0,0
37300,567165644289649,57,18
37350,567165644289649,106,33
37400,567165644289649,169,40
37450,567165644289649,20,11
37500,567165644289649,45,16
37550,567165644289649,263,52
37600,567165644289649,123,26
37650,567165644289649,63,17
37700,567165644289649,82,28
37750,567165644289649,71,20
37800,567165644289649,137,27
37850,567165644289649,135,28
37900,567165644289649,100,26
37950,567165644289649,163,35
38000,567165644289649,125,32
38050,567165644289649,156,34
38100,567165644289649,186,41
38150,567165644289649,182,42
38200,567165644289649,221,51
38250,567165644289649,193,49
38300,567165644289649,214,49
38350,567165644289649,154,40
38400,567165644289649,313,98
38450,567165644289649,179,39
38500,567165644289649,186,49
38550,567165644289649,224,59
38600,567165644289649,239,56
38650,567165644289649,236,55
38700,567165644289649,255,87
38750,567165644289649,137,55
38800,567165644289649,256,73
38850,567165644289649,210,62
38900,567165644289649,251,81
38950,567165644289649,192,59
39000,567165644289649,241,56
39050,567165644289649,147,47
39100,567165644289649,164,53
39150,567165644289649,182,65
39200,567165644289649,226,66
39250,567165644289649,252,67
39300,567165644289649,239,62
39350,567165644289649,238,53
39400,567165644289649,239,53
39450,567165644289649,242,49
39500,567165644289649,223,82
39550,567165644289649,227,33
39600,567165644289649,257,47
39650,567165644289649,265,58
39700,567165644289649,200,104
39750,567165644289649,278,56
39800,567165644289649,317,109
39850,567165644289649,212,40
39900,567165644289649,274,178
39950,567165644289649,273,174
40000,567165644289649,269,194
40050,567165644289649,251,171
40100,567165644289649,310,221
40150,567165644289649,310,231
40200,567165644289649,275,193
40250,567165644289649,244,178
40300,567165644289649,262,180
40350,567165644289649,266,189
40400,567165644289649,312,248
40450,567165644289649,326,272
40500,567165644289649,377,282
40550,567165644289649,335,274
40600,567165644289649,352,271
40650,567165644289649,419,322
40700,567165644289649,427,369
40750,567165644289649,424,338
40800,567165644289649,475,375
40850,567165644289649,537,452
40900,567165644289649,413,319
40950,567165644289649,358,286
41000,567165644289649,193,147
41050,567165644289649,147,51
41100,567165644289649,138,53
41150,567165644289649,54,22
41200,567165644289649,33,15
41250,567165644289649,94,39
41300,567165644289649,120,49
41350,567165644289649,108,46
41400,567165644289649,43,25
41450,567165644289649,41,32
37300,581387889500547,179,79
37350,581387889500547,158,105
37400,581387889500547,136,86
37450,581387889500547,198,109
37500,581387889500547,183,132
37550,581387889500547,190,119
37600,581387889500547,212,136
37650,581387889500547,170,113
37700,581387889500547,171,110
37750,581387889500547,158,100
37800,581387889500547,177,123
37850,581387889500547,144,104
37900,581387889500547,199,140
37950,581387889500547,207,143
38000,581387889500547,205,141
38050,581387889500547,212,155
38100,581387889500547,218,166
38150,581387889500547,200,157
38200,581387889500547,221,170
38250,581387889500547,226,178
38300,581387889500547,207,159
38350,581387889500547,245,173
38400,581387889500547,253,173
38450,581387889500547,223,163
38500,581387889500547,241,170
38550,581387889500547,259,202
38600,581387889500547,231,168
38650,581387889500547,268,203
38700,581387889500547,271,197
38750,581387889500547,249,189
38800,581387889500547,282,227
38850,581387889500547,318,247
38900,581387889500547,287,224
38950,581387889500547,288,207
39000,581387889500547,299,246
39050,581387889500547,334,256
39100,581387889500547,328,260
39150,581387889500547,348,276
39200,581387889500547,328,238
39250,581387889500547,331,269
39300,581387889500547,364,302
39350,581387889500547,387,321
39400,581387889500547,394,281
39450,581387889500547,406,329
39500,581387889500547,429,356
39550,581387889500547,431,353
39600,581387889500547,474,419
39650,581387889500547,416,320
39700,581387889500547,511,409
39750,581387889500547,518,459
39800,581387889500547,498,423
39850,581387889500547,567,479
39900,581387889500547,661,571
39950,581387889500547,603,553
40000,581387889500547,675,554
40050,581387889500547,686,580
40100,581387889500547,643,530
40150,581387889500547,773,583
40200,581387889500547,822,649
40250,581387889500547,917,811
40300,581387889500547,871,666
40350,581387889500547,872,731
40400,581387889500547,920,709
40450,581387889500547,1189,1007
40500,581387889500547,1165,841
40550,581387889500547,1589,1503
40600,581387889500547,1833,1638
40650,581387889500547,1264,1071
40700,581387889500547,886,696
40750,581387889500547,730,568
40800,581387889500547,518,438
40850,581387889500547,485,371
40900,581387889500547,412,312
40950,581387889500547,384,291
41000,581387889500547,218,187
41050,581387889500547,228,169
41100,581387889500547,14,8
41150,581387889500547,0,0
41200,581387889500547,23,13
41250,581387889500547,0,0
41300,581387889500547,0,0
41350,581387889500547,0,0
41400,581387889500547,9,7
